gvkey,datadate,portfolio_date,fyear,tic,cusip,conm,at,lt,book_equity,sales,gross_profit,operating_profit,gross_profitability,operating_profitability,asset_growth,seq,ceq,txditc,pstkrv,pstkl,pstk,sale,revt,cogs,xsga,xrd,capx,oancf,ib,dp
110179,2020-12-31,2021-06-30,2020.0,VTR,92276F100,VENTAS INC,23929.404,13415.723,10242.805,3797.201,877.1590000000001,757.6630000000001,0.036656115630794656,0.07397026498112579,,10180.167,10180.167,62.638,0.0,0.0,0.0,3797.201,3797.201,2920.042,119.496,0.0,0.0,1450.176,439.149,
110243,2020-12-31,2021-06-30,2020.0,FGFH,345526107,FORESIGHT FINANCIAL GROUP,1384.6,1230.778,153.822,58.361,45.239999999999995,22.687999999999995,0.032673696374404156,0.14749515673960809,,153.822,153.822,,0.0,0.0,0.0,58.361,58.361,13.121,22.552,,0.445,18.024,10.29,1.217
110250,2020-12-31,2021-06-30,2020.0,SMMF,86606G101,SUMMIT FINANCIAL GROUP INC,3106.384,2824.804,281.58,135.086,101.06500000000001,59.12600000000001,0.03253461259136025,0.209979401946161,,281.58,281.58,,0.0,0.0,0.0,135.086,135.086,34.021,41.939,,8.637,44.681,31.326,4.882
110359,2020-12-31,2021-06-30,2020.0,FIZN,319462107,FIRST CITIZENS BANCSHRS INC,2038.691,1811.348,225.288,88.852,72.42,41.207,0.03552279379268364,0.18290809985440856,,225.288,225.288,,0.0,0.0,0.0,88.852,88.852,16.432,31.213,,1.551,17.89,21.876,2.688
110529,2020-12-31,2021-06-30,2020.0,EVOL,30049R209,SYMBOLIC LOGIC INC,19.076,9.386,9.69,26.352,17.515,2.136000000000001,0.9181694275529461,0.22043343653250785,,9.69,9.69,0.0,0.0,0.0,0.0,26.352,26.352,8.837,15.379,4.327,0.268,1.428,0.643,1.156
110566,2020-12-31,2021-06-30,2020.0,IOSP,45768S105,INNOSPEC INC,1397.4,452.5,991.3,1193.1,388.29999999999995,124.59999999999997,0.2778731930728495,0.12569353374356904,,944.4,944.4,46.9,0.0,0.0,0.0,1193.1,1193.1,804.8,263.7,30.9,29.7,145.9,28.7,45.6
110620,2020-12-31,2021-06-30,2020.0,ICLR,G4705A100,ICON PUBLIC LIMITED COMPANY,3435.606,1585.37,1860.642,2797.288,817.405,475.715,0.23792163595010601,0.2556725044366407,,1850.236,1850.236,10.406,0.0,0.0,0.0,2797.288,2797.288,1979.883,341.69,,51.055,568.035,332.331,66.126
110687,2020-08-31,2021-02-28,2020.0,PRZFF,10170T307,BOUNDARY GOLD & COPPR MINING,3.519,1.682,1.837,0.0,0.0,-0.755,0.0,-0.4109961894393032,,1.837,1.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755,,0.282,-0.102,-1.271,0.026
110732,2020-12-31,2021-06-30,2020.0,WCN,94106B101,WASTE CONNECTIONS INC,13992.364,7128.926,7619.317,5445.99,2184.0559999999996,1656.2269999999996,0.1560891354741772,0.2173721082873963,,6859.273,6859.273,760.044,0.0,0.0,0.0,5445.99,5445.99,3261.934,527.829,,664.561,1408.521,204.677,767.278
110760,2020-12-31,2021-06-30,2020.0,AXTI,00246W103,AXT INC,298.862,43.33,185.273,95.361,34.608000000000004,8.273000000000003,0.11579926521270688,0.044653025535291185,,192.619,189.087,0.0,7.346,7.346,3.532,95.361,95.361,60.753,26.335,7.135,19.855,5.865,3.238,4.333
110802,2020-12-31,2021-06-30,2020.0,AWX,05343P109,AVALON HOLDINGS CORP,77.95,40.983,37.093,58.72,11.704999999999998,3.0329999999999977,0.15016035920461832,0.08176744938398074,,37.093,37.093,0.0,0.0,0.0,0.0,58.72,58.72,47.015,8.672,,4.549,2.571,0.014,2.909
110940,2020-12-31,2021-06-30,2020.0,CZBC,172950107,CITIZENS BANCORP/OR,983.607,886.726,94.884,30.949,23.549,9.065,0.023941472559670683,0.09553770920281607,,96.881,94.884,,1.997,1.997,1.997,30.949,30.949,7.4,14.484,,0.467,11.53,4.102,0.562
110979,2020-12-31,2021-06-30,2020.0,CATC,132152109,CAMBRIDGE BANCORP,3949.297,3547.565,401.732,168.903,141.44799999999998,69.46899999999998,0.035815994593468146,0.17292374020491266,,401.732,401.732,,0.0,0.0,0.0,168.903,168.903,27.455,71.979,,2.218,36.797,31.959,
110999,2020-12-31,2021-06-30,2020.0,QMXGF,74735D108,QMX GOLD CORP,47.303,12.22,35.083,0.0,0.0,-3.879,0.0,-0.1105663711769233,,35.083,35.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.879,,6.291,-1.964,-2.436,0.075
111000,2020-12-31,2021-06-30,2020.0,HCKT,404609109,HACKETT GROUP INC,192.545,51.658,146.475,239.482,74.22800000000001,24.723000000000006,0.38550988080708415,0.16878648233486948,,140.887,140.887,5.588,0.0,0.0,0.0,239.482,239.482,165.254,49.505,,1.893,44.061,5.645,4.479
111003,2020-08-31,2021-02-28,2020.0,MDPCF,557903101,MADISON PACIFIC PPTYS INC,697.519,324.296,407.56499999999994,31.077,24.127000000000002,20.941000000000003,0.03458973877414092,0.05138076135095017,,364.893,364.893,42.672,0.0,0.0,0.0,31.077,31.077,6.95,3.186,,17.02,11.033,29.984,1.29
111103,2020-09-30,2021-03-31,2020.0,HZO,567908108,MARINEMAX INC,775.319,319.922,459.906,1509.713,411.46900000000005,119.47100000000006,0.5307092951417417,0.259772649193531,,455.397,455.397,4.509,0.0,0.0,0.0,1509.713,1509.713,1098.244,291.998,0.0,12.807,304.675,74.634,12.756
111179,2020-12-31,2021-06-30,2020.0,HWBK,420476103,HAWTHORN BANCSHARES INC,1733.731,1603.142,130.589,77.695,62.172999999999995,30.013999999999996,0.03586081116390028,0.22983559105284515,,130.589,130.589,,0.0,0.0,0.0,77.695,77.695,15.522,32.159,,1.828,20.151,14.293,2.265
111282,2020-12-31,2021-06-30,2020.0,CNRD,208305102,CONRAD INDUSTRIES INC,155.864,47.688,111.331,158.661,6.930000000000007,1.0390000000000068,0.044461838525894415,0.009332530921306795,,108.176,108.176,3.155,0.0,0.0,0.0,158.661,158.661,151.731,5.891,,2.771,8.624,-4.036,6.262
111459,2020-12-31,2021-06-30,2020.0,FNHM,302528203,FNBH BANCORP INC,554.508,490.809,63.699,26.834,24.398,13.285,0.04399936520302682,0.2085590040659979,,63.699,63.699,,0.0,0.0,0.0,26.834,26.834,2.436,11.113,,0.143,8.153,6.795,0.533
111486,2020-12-31,2021-06-30,2020.0,GIL,375916103,GILDAN ACTIVEWEAR INC,3020.948,1462.051,1558.897,1981.276,581.9490000000001,309.6430000000001,0.19263787393890927,0.19862954383772635,,1558.897,1558.897,0.0,0.0,0.0,0.0,1981.276,1981.276,1399.327,272.306,,50.67,415.03,-225.282,147.19
111527,2020-12-31,2021-06-30,2020.0,CZBT,17316V104,CITIZENS BANCORP VA INC,493.138,434.814,58.324,18.376,16.352,8.905000000000001,0.033159075147321845,0.15268157190864826,,58.324,58.324,,0.0,0.0,0.0,18.376,18.376,2.024,7.447,,0.264,5.306,5.02,0.661
111534,2020-12-31,2021-06-30,2020.0,MSTR,594972408,STRATEGY INC,1465.612,912.567,561.256,480.735,401.08000000000004,67.25300000000004,0.27366042308605554,0.11982589050272967,,553.045,553.045,8.211,0.0,0.0,0.0,480.735,480.735,79.655,333.827,103.561,3.651,53.619,-7.524,11.4
111535,2020-12-31,2021-06-30,2020.0,SKAS,79380Q205,SAKER AVIATION SERVICES INC,4.995,1.087,3.908,3.506,0.625,-1.847,0.12512512512512514,-0.4726202661207779,,3.908,3.908,0.0,0.0,0.0,0.0,3.506,3.506,2.881,2.472,,0.005,-1.59,-1.749,0.119
111537,2020-12-31,2021-06-30,2020.0,UNB,905400107,UNION BANKSHARES INC,1093.554,1012.687,80.867,52.753,45.406,22.744,0.04152149779526205,0.28125193218494565,,80.867,80.867,,0.0,0.0,0.0,52.753,52.753,7.347,22.662,,1.007,-7.062,12.805,2.062
111629,2020-12-31,2021-06-30,2020.0,CXDO,226552107,CREXENDO INC,30.705,4.941,25.764,16.387,11.440000000000001,1.373000000000001,0.3725777560657874,0.05329141437664963,,25.764,25.764,0.0,0.0,0.0,0.0,16.387,16.387,4.947,10.067,1.189,0.745,0.647,7.94,0.258
111640,2020-06-30,2020-12-31,2020.0,CBKM,210509105,CONSUMERS BANCORP INC,740.82,677.58,63.24,29.684,23.883000000000003,11.835000000000003,0.03223860046974974,0.1871442125237192,,63.24,63.24,,0.0,0.0,0.0,29.684,29.684,5.801,12.048,,0.497,5.593,5.527,1.058
111675,2020-12-31,2021-06-30,2020.0,TYCB,876838103,TAYLOR CALVIN B BANKSHARES,711.795,617.01,94.785,23.364,21.684,13.117,0.030463827366025334,0.138386875560479,,94.785,94.785,,0.0,0.0,0.0,23.364,23.364,1.68,8.567,,3.288,7.956,7.268,0.87
111721,2020-12-31,2021-06-30,2020.0,EGBN,268948106,EAGLE BANCORP INC/MD,11117.802,9876.91,1240.892,435.682,320.307,230.15200000000002,0.028810281024972385,0.18547303069082563,,1240.892,1240.892,,0.0,0.0,0.0,435.682,435.682,115.375,90.155,,2.945,133.139,132.217,4.696
111819,2020-12-31,2021-06-30,2020.0,ORRF,687380105,ORRSTOWN FINANCIAL SVCS INC,2750.572,2504.323,246.249,127.94,106.591,53.724999999999994,0.03875230315730691,0.21817347481614136,,246.249,246.249,,0.0,0.0,0.0,127.94,127.94,21.349,52.866,,1.303,30.171,26.463,6.573
111864,2020-12-31,2021-06-30,2020.0,CTSH,192446102,COGNIZANT TECH SOLUTIONS,16923.0,6087.0,11042.0,16652.0,6046.0,2946.0,0.3572652602966377,0.26679949284549903,,10836.0,10836.0,206.0,0.0,0.0,0.0,16652.0,16652.0,10606.0,3100.0,,398.0,3299.0,1392.0,552.0
111872,2020-12-31,2021-06-30,2020.0,PBCO,69317J101,PBCO FINANCIAL CORP,523.331,470.495,52.836,27.04,24.730999999999998,11.701999999999998,0.047256898597637056,0.22147778030130968,,52.836,52.836,,0.0,0.0,0.0,27.04,27.04,2.309,13.029,,2.604,8.375,6.131,0.952
111873,2020-01-31,2020-07-31,2019.0,RH,74967X103,RH,2445.694,2427.043,18.651,2647.046,1154.9479999999999,420.89599999999984,0.472237328136717,22.566940110449835,,18.651,18.651,0.0,0.0,0.0,0.0,2647.046,2647.046,1492.098,734.052,0.0,93.623,339.188,220.375,63.7
111880,2020-09-30,2021-03-31,2020.0,DOX,G02602103,AMDOCS,6341.621,2676.466,3622.646,4169.039,1533.4409999999998,792.8599999999998,0.24180584112484801,0.2188621245354914,,3622.646,3622.646,,0.0,0.0,0.0,4169.039,4169.039,2635.598,740.581,282.042,205.704,658.136,497.84,198.409
111940,2020-12-31,2021-06-30,2020.0,FNLC,31866P102,FIRST BANCORP INC/ME,2361.236,2137.51,223.726,95.238,71.902,43.953,0.030451001085871978,0.1964590615306223,,223.726,223.726,,0.0,0.0,0.0,95.238,95.238,23.336,27.949,,2.54,22.698,27.129,2.221
111941,2020-12-31,2021-06-30,2020.0,GGB,373737105,GERDAU SA,12005.889,6093.535,5881.28,8333.473,1603.3059999999996,1300.0319999999997,0.13354329696035003,0.2210457587463953,,5869.571,5869.571,11.709,0.0,0.0,0.0,8333.473,8333.473,6730.167,303.274,,313.975,1218.773,449.964,475.325
111974,2020-12-31,2021-06-30,2020.0,TSQ,892231101,TOWNSQUARE MEDIA INC,768.502,667.747,107.58699999999999,371.338,88.99100000000004,60.02200000000004,0.11579800703186205,0.5578926822013817,,97.261,97.261,10.326,0.0,0.0,0.0,371.338,371.338,282.347,28.969,,14.948,31.488,-82.47,20.107
112030,2020-12-31,2021-06-30,2020.0,CMLSQ,231082801,CUMULUS MEDIA INC,1859.738,1462.147,397.591,816.218,475.991,73.95599999999996,0.25594519227977275,0.18601024671081579,,397.591,397.591,0.0,0.0,0.0,0.0,816.218,816.218,340.227,402.035,,14.868,33.21,-59.719,52.29
112111,2020-12-31,2021-06-30,2020.0,CSGP,22160N109,COSTAR GROUP INC,6915.42,1540.061,5448.35,1659.019,1408.538,482.89599999999996,0.20368075980923792,0.08863160406361557,,5375.359,5375.359,72.991,0.0,0.0,0.0,1659.019,1659.019,250.481,925.642,162.916,48.347,486.106,227.128,116.944
112112,2020-12-31,2021-06-30,2020.0,BOCH,06424J103,BANK OF COMMERCE HOLDINGS,1763.954,1586.252,177.702,64.131,54.257,29.397999999999996,0.0307587386065623,0.16543426635603423,,177.702,177.702,,0.0,0.0,0.0,64.131,64.131,9.874,24.859,,1.133,22.773,14.164,2.005
112158,2020-12-31,2021-06-30,2020.0,CLS,15101Q207,CELESTICA INC,3664.1,2255.1,1441.3,5748.1,539.7000000000007,276.1000000000007,0.14729401490134023,0.19156317213626636,,1409.0,1409.0,32.3,0.0,0.0,0.0,5748.1,5748.1,5208.4,263.6,29.9,52.8,239.6,60.6,124.7
112159,2020-12-31,2021-06-30,2020.0,SLBK,70153X105,SKYLINE BANKSHARES INC,855.387,770.281,85.106,37.041,32.412,15.183999999999997,0.03789162098558898,0.17841280285761285,,85.106,85.106,,0.0,0.0,0.0,37.041,37.041,4.629,17.228,,4.518,6.562,5.869,2.075
112168,2020-12-31,2021-06-30,2020.0,RSG,760759100,REPUBLIC SERVICES INC,23434.0,14945.2,8483.9,10153.6,4006.2000000000007,3024.4000000000005,0.17095672953827776,0.35648699301029013,,8483.9,8483.9,,0.0,0.0,0.0,10153.6,10153.6,6147.4,981.8,,1194.6,2471.6,967.2,1138.5
112191,2020-12-31,2021-06-30,2020.0,EAS2,649840006,NEW YORK ST ELEC & GAS CORP,6459.388,4558.172,2496.5919999999996,1564.241,351.91100000000006,351.91100000000006,0.05448054831200728,0.1409565519716478,,1901.216,1901.216,595.376,0.0,0.0,0.0,1564.241,1564.241,1212.33,,,693.054,251.583,129.948,160.123
112254,2020-12-31,2021-06-30,2020.0,PFBX,71103B102,PEOPLES FINANCIAL CORP/MS,668.026,573.16,94.866,26.017,18.433999999999997,3.014999999999997,0.027594734336687493,0.031781670988552245,,94.866,94.866,,0.0,0.0,0.0,26.017,26.017,7.583,15.419,,0.441,5.922,-2.751,1.954
112295,2020-12-31,2021-06-30,2020.0,FCCO,319835104,FIRST COMMUNITY CORP/SC,1395.382,1259.045,136.337,57.236,49.818,21.845999999999997,0.03570205148124313,0.16023529929512897,,136.337,136.337,,0.0,0.0,0.0,57.236,57.236,7.418,27.972,,1.087,-17.046,10.099,2.0
112542,2020-12-31,2021-06-30,2020.0,HBIA,431643105,HILLS BANCORPORATION,3780.611,3317.206,463.405,156.865,125.555,73.23400000000001,0.03321024035532881,0.15803454861298435,,463.405,463.405,,0.0,0.0,0.0,156.865,156.865,31.31,52.321,,1.86,8.146,38.647,3.128
112572,2020-12-31,2021-06-30,2020.0,FMAO,30779N105,FARMERS & MERCHANTS BCP/OH,1909.544,1660.384,249.16,86.949,69.575,40.072,0.03643540028404687,0.1608283833681169,,249.16,249.16,,0.0,0.0,0.0,86.949,86.949,17.374,29.503,,3.222,27.382,20.095,4.298
112617,2020-12-31,2021-06-30,2020.0,HPQFF,40444L103,HPQ SILICON INC,17.663,5.174,12.489,0.0,0.0,-1.045,0.0,-0.08367363279686123,,12.489,12.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.045,,0.453,-1.045,-0.792,0.039
112652,2020-12-31,2021-06-30,2020.0,DMKBA,24847N106,DENMARK BANCSHARES INC,646.441,581.412,65.029,27.02,21.732,9.075999999999999,0.03361791718037686,0.13956850020759967,,65.029,65.029,,0.0,0.0,0.0,27.02,27.02,5.288,12.656,,1.259,2.93,3.898,0.737
112721,2020-12-31,2021-06-30,2020.0,RBCAA,760281204,REPUBLIC BANCORP INC/KY,6168.325,5345.002,823.323,339.311,288.09,154.426,0.04670473750977777,0.18756429736567543,,823.323,823.323,,0.0,0.0,0.0,339.311,339.311,51.221,133.664,,3.582,68.434,83.246,13.481
112819,2020-06-30,2020-12-31,2020.0,SMED,820017101,SHARPS COMPLIANCE CORP,54.136,24.558,29.578,51.146,16.561999999999998,2.5159999999999982,0.3059332052608245,0.08506322266549457,,29.578,29.578,0.0,0.0,0.0,0.0,51.146,51.146,34.584,14.046,,3.969,0.692,2.266,1.606
112820,2020-04-30,2020-10-31,2019.0,TCYSF,878950104,TECSYS INC,124.433,63.314,62.757,104.855,53.118,8.834000000000003,0.4268803291731293,0.14076517360613164,,61.119,61.119,1.638,0.0,0.0,0.0,104.855,104.855,51.737,44.284,17.276,0.934,10.006,2.346,3.535
112876,2020-12-31,2021-06-30,2020.0,EPD,293792107,ENTERPRISE PRODCT PARTNRS LP,64106.7,38680.0,24768.800000000003,27199.7,6958.200000000001,6738.6,0.10854091694003905,0.2720600109815574,,24353.4,24304.1,464.7,49.3,49.3,49.3,27199.7,27199.7,20241.5,219.6,,3287.9,5891.5,3775.6,1833.3
112881,2020-12-31,2021-06-30,2020.0,LMNL,53272L202,LIMINAL BIOSCIENCES INC,117.784,102.772,23.099,3.317,-93.476,-93.476,-0.7936222237315764,-4.0467552707909435,,23.099,23.099,0.0,0.0,0.0,0.0,3.317,3.317,96.793,,56.826,0.966,-75.917,-121.305,8.447
112968,2020-12-31,2021-06-30,2020.0,MTEX,563771203,MANNATECH INC,65.336,39.364,25.975,151.407,115.90200000000002,6.481000000000009,1.773937798457206,0.24950914340712255,,25.972,25.972,0.003,0.0,0.0,0.0,151.407,151.407,35.505,109.421,0.8,0.949,6.03,6.261,1.99
113093,2020-12-31,2021-06-30,2020.0,SAL,795226109,SALISBURY BANCORP INC,1293.66,1168.908,124.752,53.757,43.431,23.051,0.03357219052919623,0.1847745927920995,,124.752,124.752,,0.0,0.0,0.0,53.757,53.757,10.326,20.38,,4.367,13.803,11.94,1.898
113339,2020-12-31,2021-06-30,2020.0,UWHR,918183104,UWHARRIE CAPITAL CORP,827.77,768.533,48.582,44.952,40.329,17.871000000000002,0.048720055087765925,0.367852290971965,,48.582,48.582,,0.0,0.0,0.0,44.952,44.952,4.623,22.458,,0.72,2.157,7.54,2.261
113421,2020-12-31,2021-06-30,2020.0,GNLAF,37183V102,GENESIS LAND DEVELOPMENT CP,266.494,66.734,187.676,105.43,17.212000000000003,2.341000000000003,0.06458681996592794,0.01247362475756092,,187.676,187.676,0.0,0.0,0.0,0.0,105.43,105.43,88.218,14.871,,0.815,47.983,0.199,
113490,2020-12-31,2021-06-30,2020.0,CCI,22822V101,CROWN CASTLE INC,38768.0,29307.0,9472.0,5840.0,3871.0,3193.0,0.09985039207593892,0.33709881756756754,,9461.0,9461.0,11.0,0.0,0.0,0.0,5840.0,5840.0,1969.0,678.0,,1624.0,3055.0,1056.0,1608.0
113978,2020-12-31,2021-06-30,2020.0,FNCB,302578109,FNCB BANCORP INC,1465.679,1309.819,155.86,55.588,47.487,28.813000000000002,0.032399317995277274,0.1848646220967535,,155.86,155.86,,0.0,0.0,0.0,55.588,55.588,8.101,18.674,,1.689,19.575,15.347,1.628
114057,2020-12-31,2021-06-30,2020.0,IRNS,463228205,IRONSTONE GROUP INC,3.609,3.067,0.542,0.0,0.0,-0.038,0.0,-0.07011070110701106,,0.542,0.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,,0.0,-0.05,-0.302,0.0
114203,2020-09-30,2021-03-31,2020.0,CETX,15130G865,CEMTREX INC,63.787,31.842,9.298000000000002,43.518,22.262,-1.1359999999999992,0.34900528320817725,-0.12217681221768112,,30.867,30.864,0.0,21.569,21.569,0.003,43.518,43.518,21.256,23.398,1.827,1.566,-4.093,-9.121,2.898
114209,2020-12-31,2021-06-30,2020.0,FLXT,33938W206,FLEXPOINT SENSOR SYSTEMS INC,4.921,2.947,1.974,0.099,0.063,-0.794,0.012802275960170697,-0.4022289766970618,,1.974,1.974,0.0,0.0,0.0,0.0,0.099,0.099,0.036,0.857,0.283,0.0,-0.424,-0.607,0.002
114415,2020-12-31,2021-06-30,2020.0,RIBT,762831303,RICEBRAN TECHNOLOGIES,34.796,11.376,23.308000000000003,26.199,0.9500000000000028,-6.020999999999997,0.02730198873433736,-0.25832332246438977,,23.42,23.308,0.0,0.112,0.112,0.112,26.199,26.199,25.249,6.971,,1.184,-7.946,-11.73,2.621
114524,2020-12-31,2021-06-30,2020.0,EBAY,278642103,EBAY INC,19310.0,15749.0,5920.0,10271.0,8379.0,3325.0,0.4339202485758674,0.5616554054054054,,3561.0,3561.0,2359.0,0.0,0.0,0.0,10271.0,10271.0,1892.0,5054.0,1087.0,494.0,2419.0,2542.0,608.0
114628,2020-12-31,2021-06-30,2020.0,GS,38141G104,GOLDMAN SACHS GROUP INC,1163028.0,1065456.0,84729.0,53498.0,20933.0,20933.0,0.017998706823911376,0.24705826812543522,,95932.0,84729.0,,11203.0,11203.0,11203.0,53498.0,53498.0,32565.0,,,6309.0,-13728.0,9459.0,1902.0
114698,2020-12-31,2021-06-30,2020.0,EMAN,29076N206,EMAGIN CORP,47.636,31.396,16.24,29.424,8.477,-4.805,0.1779536485011336,-0.29587438423645324,,16.24,16.24,0.0,0.0,0.0,0.0,29.424,29.424,20.947,13.282,5.715,1.089,-4.897,-11.448,2.112
114745,2020-12-31,2021-06-30,2020.0,IFRTF,459976403,INTL FRONTIER RESOURCES CORP,2.435,0.713,1.722,0.0,0.0,-0.837,0.0,-0.48606271777003485,,1.722,1.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.837,,0.0,-0.615,-4.441,0.001
114789,2020-12-31,2021-06-30,2020.0,POM4,247109002,DELMARVA POWER & LIGHT CO,5140.0,3464.0,2391.0,1271.0,342.0,342.0,0.06653696498054475,0.14303638644918445,,1676.0,1676.0,715.0,0.0,0.0,0.0,1271.0,1271.0,929.0,,,424.0,272.0,125.0,191.0
114880,2020-12-31,2021-06-30,2020.0,MFNC,554571109,MACKINAC FINANCIAL CORP,1501.73,1333.866,167.864,72.228,64.005,30.206999999999994,0.04262084395996617,0.17994924462660244,,167.864,167.864,,0.0,0.0,0.0,72.228,72.228,8.223,33.798,,5.063,18.342,13.473,2.897
114881,2020-12-31,2021-06-30,2020.0,KDOZF,493947105,KIDOZ INC,10.969,2.299,8.67,7.148,3.348,0.5800000000000001,0.3052238125626766,0.06689734717416379,,8.67,8.67,0.0,0.0,0.0,0.0,7.148,7.148,3.8,2.768,1.149,0.028,0.257,0.104,0.565
114927,2020-12-31,2021-06-30,2020.0,SCMWY,871013108,SWISSCOM AG,26927.03,16393.503,11247.157,12319.266,9357.093,4346.148000000001,0.3474981459150898,0.3864219197793719,,10532.418,10532.418,714.739,0.0,0.0,0.0,12319.266,12319.266,2962.173,5010.945,,2428.338,4515.954,1698.061,2694.7
115044,2020-12-31,2021-06-30,2020.0,AQN,015857105,ALGONQUIN POWER & UTIL CORP,13223.906,7234.541,5587.923000000001,1782.028,860.568,801.078,0.06507668762920728,0.14335881149400231,,5203.578,5019.279,568.644,184.299,184.299,184.299,1782.028,1782.028,921.46,59.49,,786.03,505.217,782.463,314.123
115165,2020-12-31,2021-06-30,2020.0,ACTX,00791F109,ADVANCED CONTAINER TECHN INC,4.326,2.44,1.886,2.228,1.0220000000000002,-0.4089999999999998,0.23624595469255671,-0.2168610816542947,,1.886,1.886,0.0,0.0,0.0,0.0,2.228,2.228,1.206,1.431,,0.04,0.105,-0.579,0.14
115418,2020-12-31,2021-06-30,2020.0,AGCBF,02301T108,AMARILLO GOLD CORP,92.207,2.004,90.203,0.0,0.0,-4.291,0.0,-0.04757047991751938,,90.203,90.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.291,,7.483,-2.769,-3.87,0.0
115516,2020-12-31,2021-06-30,2020.0,FNFI,33582N106,FIRST NILES FINANCIAL INC,109.691,96.774,12.917,3.717,2.2990000000000004,1.1680000000000004,0.020958875386312463,0.09042347294263377,,12.917,12.917,,0.0,,,3.717,3.717,1.418,1.131,,0.03,0.439,0.302,0.035
115556,2020-12-31,2021-06-30,2020.0,CHWWQ,16550A107,CHESSWOOD GROUP LTD,827.436,686.62,149.419,117.056,52.67099999999999,52.67099999999999,0.06365567850564877,0.35250537080290983,,129.019,129.019,20.4,0.0,0.0,0.0,117.056,117.056,64.385,,,0.88,79.88,-7.814,2.549
115567,2020-12-31,2021-06-30,2020.0,NST1,60721C006,NSTAR ELECTRIC CO,12886.299,8321.881,5981.324,2941.148,973.7880000000002,973.7880000000002,0.07556770178931904,0.16280475694010227,,4564.418,4521.418,1459.906,43.0,43.0,43.0,2941.148,2941.148,1967.36,,,907.0,525.814,445.001,319.468
115687,2020-12-31,2021-06-30,2020.0,OGE1,678858002,OKLAHOMA GAS & ELECTRIC CO,10489.0,6513.4,5007.3,2122.3,916.1000000000001,916.1000000000001,0.08733911717036898,0.18295288878237775,,3975.6,3975.6,1031.7,0.0,0.0,0.0,2122.3,2122.3,1206.2,,,650.5,640.4,339.4,391.3
115757,2020-04-30,2020-10-31,2019.0,SWBI,831754106,SMITH & WESSON BRANDS INC,728.961,341.843,387.118,678.39,259.025,111.22199999999998,0.3553345103510338,0.28730774595859654,,387.118,387.118,0.0,0.0,0.0,0.0,678.39,678.39,419.365,147.803,12.362,13.932,94.961,-61.23,53.371
115766,2020-12-31,2021-06-30,2020.0,FNHCQ,31431B109,FEDNAT HOLDING COMPANY,1428.537,1270.377,158.16,429.663,-71.07400000000001,-92.59,-0.04975299904727705,-0.585419828022256,,158.16,158.16,,0.0,0.0,0.0,429.663,429.663,500.737,21.516,,3.357,-91.908,-78.158,1.904
115813,2020-09-30,2021-03-31,2020.0,IEI.,452737109,IMPERIAL EQUITIES INC,236.904,144.642,105.608,16.076,11.325,9.683,0.04780417384256914,0.0916881296871449,,92.262,92.262,13.346,0.0,0.0,0.0,16.076,16.076,4.751,1.642,,19.94,9.621,1.416,0.15
115831,2020-12-31,2021-06-30,2020.0,NTIP,64121N109,NETWORK-1 TECHNOLOGIES INC,51.194,2.032,49.162,0.253,-1.4,-6.271000000000001,-0.027346954721256395,-0.1275578698995159,,49.162,49.162,0.0,0.0,0.0,0.0,0.253,0.253,1.653,4.871,,0.0,-0.503,-1.709,0.292
115876,2020-12-31,2021-06-30,2020.0,PB,743606105,PROSPERITY BANCSHARES INC,34059.275,27928.606,6130.669,1275.444,1142.267,797.962,0.03353761934157436,0.1301590413705258,,6130.669,6130.669,,0.0,0.0,0.0,1275.444,1275.444,133.177,344.305,,22.143,582.321,528.904,31.401
115920,2020-12-31,2021-06-30,2020.0,UBNC,903450104,UB BANCORP,987.371,893.378,93.993,38.906,28.104,11.729,0.028463465100757465,0.12478588831083165,,93.993,93.993,,0.0,0.0,0.0,38.906,38.906,10.802,16.375,,,,5.056,
115960,2020-12-31,2021-06-30,2020.0,VABK,928031103,VIRGINIA NATIONAL BANKSHARES,848.41,765.812,82.598,33.795,28.822000000000003,16.985000000000003,0.03397178251081435,0.20563451899561735,,82.598,82.598,,0.0,0.0,0.0,33.795,33.795,4.973,11.837,,0.199,9.253,7.978,1.956
116029,2020-12-31,2021-06-30,2020.0,PAA,726503105,PLAINS ALL AMER PIPELNE  -LP,24497.0,14759.0,7704.0,23290.0,1783.0,1515.0,0.07278442258235703,0.19665109034267914,,9593.0,7301.0,416.0,2305.0,2305.0,2292.0,23290.0,23290.0,21507.0,268.0,,738.0,1514.0,-2590.0,653.0
116164,2020-02-29,2020-08-31,2019.0,CSVI,20539A105,COMPUTER SERVICES INC,371.6,121.485,274.509,284.225,85.99300000000002,85.99300000000002,0.2314128094725512,0.3132611316933143,,250.115,250.115,24.394,0.0,0.0,0.0,284.225,284.225,198.232,,,12.286,59.375,52.846,20.717
